6,5:F6,14,0,0,0,0,0,3,1,2,6,0$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)9,(3:3)8$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,4,5,5,6,6^*6,4,5,5,6,6*(hill)&0,0,0&;
6,6:G7,16,0,0,0,0,6,2,0,4,4,5$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)10,(3:3)10$$(0:0)5,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)8,(2:3)8,(3:0)9,(3:1)8,(3:2)10,(3:3)8$$(0:0)9,(0:1)9,(0:2)9,(0:3)10,(1:0)10,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,5,5,6,6,7,7,6^*6,5,5,6,6,7,7,6*(hill)&0,0,0&;
6,7:G8,16,3,1,0,0,4,2,0,6,5,0$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)1,(3:2)9,(3:3)9$$(0:0)5,(0:1)5,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)2,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)9,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,6,5,7,6,8^*6,6,5,7,6,8*(river)&0,0,0&;
6,8:G9,18,0,0,0,0,2,4,0,2,8,2$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)9,(3:3)0$$(0:0)6,(0:1)6,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)8,(2:2)8,(2:3)9,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)10,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,7,5,8,6,9,7,8^*6,7,5,8,6,9,7,8*(hill)&0,0,0&;
6,9:G10,14,0,0,0,0,0,1,1,1,6,1$(0:0)7,(0:1)6,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)0,(3:3)9$$(0:0)0,(0:1)0,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)10,(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,8,5,9,6,10,7,9^*6,8,5,9,6,10,7,9*(desert)&0,0,0&;
6,10:G11,21,0,0,0,0,4,4,0,3,5,5$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)8,(3:3)0$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)8,(3:3)10$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)9,(1:1)9,(1:2)9,(1:3)10,(2:0)10,(2:1)10,(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,9,5,10,6,11,7,10^*6,9,5,10,6,11,7,10*(desert)&0,0,0&;
6,11:F12,16,0,0,0,0,6,2,0,5,5,3$(0:0)5,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)10,(3:3)9$$(0:0)5,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)10,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,10,5,11,6,12,7,11^*6,10,5,11,6,12,7,11*(plain)&0,0,0&;
6,12:G13,14,0,0,0,0,0,1,1,5,5,0$(0:0)6,(0:1)7,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)8,(3:2)9,(3:3)8$$(0:0)0,(0:1)0,(0:2)0,(0:3)8,(1:0)8,(1:1)8,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,11,5,12,6,13^*6,11,5,12,6,13*(snowland)&0,0,0&;
6,13:F14,13,0,0,0,0,0,4,1,2,6,4$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)10,(3:2)10,(3:3)10$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)8,(1:3)8,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)10,(3:2),(3:3)$|0,0,0,0,0,10|^6,12^*6,12*(plain)&0,0,0&;
7,0:H1,13,1,5,0,0,5,1,0,6,4,1$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)1,(3:2)9,(3:3)9$$(0:0)5,(0:1)5,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)2,(2:0)2,(2:1)2,(2:2)2,(2:3)2,(3:0)10,(3:1)9,(3:2)9,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,0,7,1^*6,0,7,1*(mountain)&0,0,0&;
7,1:H2,0,18,1,0,0,0,0,1,3,4,4$(0:0)7,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)2,(3:1)8,(3:2)8,(3:3)9$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)8,(2:0)9,(2:1)9,(2:2)9,(2:3)10,(3:0)10,(3:1)10,(3:2)10,(3:3)$|0,0,0,0,0,10|^7,0,6,1,7,2,8,1^*7,0,6,1,7,2,8,1*(mountain)&0,0,0&;
7,2:H3,17,0,0,0,0,5,2,0,6,5,0$(0:0)5,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)8,(3:3)8$$(0:0)6,(0:1)5,(0:2)5,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)9,(3:3)8$$(0:0)9,(0:1)9,(0:2)9,(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,1,6,2,7,3^*7,1,6,2,7,3*(mountain)&0,0,0&;
7,3:G4,15,2,0,0,0,5,2,0,4,5,2$(0:0)5,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)1,(3:2)8,(3:3)8$$(0:0)5,(0:1)5,(0:2)5,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)8,(3:0)10,(3:1)10,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,2,6,3,7,4,8,3^*7,2,6,3,7,4,8,3*(river)&0,0,0&;
7,4:H5,21,0,0,0,0,0,4,0,4,4,3$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)8,(3:2)9,(3:3)9$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)9,(3:3)10$$(0:0)8,(0:1)8,(0:2)8,(0:3)10,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,3,6,4,8,4^*7,3,6,4,8,4*(plain)&0,0,0&;
7,5:;
7,6:H7,22,0,0,0,0,1,4,0,4,6,2$(0:0)6,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)8,(3:3)10$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)8,(3:3)10$$(0:0)0,(0:1)0,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,6,8,6^*6,6,8,6*(mountain)&0,0,0&;
7,7:;
7,8:H9,0,28,0,0,0,0,2,1,6,5,1$(0:0)7,(0:1)6,(0:2)6,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)10,(3:2)1,(3:3)9$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)8,(3:2)1,(3:3)1$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)9,(2:2)9,(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,8,7,9,8,8^*6,8,7,9,8,8*(mountain)&0,0,0&;
7,9:H10,0,19,0,0,0,1,1,1,2,6,2$(0:0)6,(0:1)5,(0:2)7,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)8,(3:2)8,(3:3)9$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)9,(2:2)9,(2:3)9,(3:0)10,(3:1)9,(3:2)10,(3:3)9$|0,0,0,0,0,10|^7,8,6,9,7,10,8,9^*7,8,6,9,7,10,8,9*(mountain)&0,0,0&;
7,10:H11,10,4,3,0,0,5,2,0,3,5,2$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)2,(3:3)10$$(0:0)5,(0:1)5,(0:2)5,(0:3)0,(1:0)0,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)2,(2:2)2,(2:3)8,(3:0)9,(3:1)8,(3:2)9,(3:3)9$$(0:0)9,(0:1)10,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,9,6,10,7,11,8,10^*7,9,6,10,7,11,8,10*(desert)&0,0,0&;
7,11:H12,11,0,0,0,0,1,2,1,3,5,1$(0:0)6,(0:1)6,(0:2)5,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)10,(3:2)9,(3:3)9$$(0:0)0,(0:1)0,(0:2)8,(0:3)8,(1:0)8,(1:1)9,(1:2)9,(1:3)9,(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,10,6,11,8,11^*7,10,6,11,8,11*(river)&0,0,0&;
7,12:;
7,13:;
8,0:;
8,1:I2,18,0,0,0,0,0,2,1,0,6,1$(0:0)7,(0:1)6,(0:2)6,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)9,(3:3)9$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,1^*7,1*(hill)&0,0,0&;
8,2:;
8,3:H4,0,20,0,0,0,0,1,1,0,6,1$(0:0)7,(0:1)6,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)1,(3:2)1,(3:3)9$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)10,(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^7,3,8,4,9,3^*7,3,8,4,9,3*(mountain)&0,0,0&;
8,4:I5,18,2,1,0,0,3,2,0,2,5,1$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)1,(3:3)2$$(0:0)5,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)8,(3:0)9,(3:1)9,(3:2)9,(3:3)8$$(0:0)9,(0:1)9,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,3,7,4,8,5^*8,3,7,4,8,5*(river)&0,0,0&;
8,5:G6,16,3,0,0,0,3,3,0,8,4,1$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)8,(3:3)8$$(0:0)6,(0:1)5,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)9,(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,4,8,6,9,5^*8,4,8,6,9,5*(desert)&0,0,0&;
8,6:I7,15,0,0,0,0,0,2,1,8,5,3$(0:0)6,(0:1)7,(0:2)6,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)0,(3:3)9$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)9,(3:0)9,(3:1)9,(3:2)10,(3:3)9$$(0:0)10,(0:1)10,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,5,7,6,8,7,9,6^*8,5,7,6,8,7,9,6*(desert)&0,0,0&;
8,7:H8,18,0,0,0,0,0,2,1,2,6,2$(0:0)6,(0:1)7,(0:2)6,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)9,(3:3)8$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)8,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)$|0,0,0,0,0,10|^8,6,8,8,9,7^*8,6,8,8,9,7*(snowland)&0,0,0&;
8,8:I9,12,3,3,0,0,4,2,0,4,5,1$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)2,(3:1)10,(3:2)2,(3:3)0$$(0:0)5,(0:1)5,(0:2)0,(0:3)0,(1:0)0,(1:1)1,(1:2)1,(1:3)1,(2:0)2,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)8,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,7,7,8,8,9,9,8^*8,7,7,8,8,9,9,8*(plain)&0,0,0&;
8,9:I10,21,0,0,0,0,0,4,0,1,5,1$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)10,(3:3)9$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)9,(3:3)9$|0,0,0,0,0,10|^8,8,7,9,8,10,9,9^*8,8,7,9,8,10,9,9*(river)&0,0,0&;
8,10:I11,14,0,0,0,0,1,0,1,1,6,0$(0:0)7,(0:1)5,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)0,(3:3)8$$(0:0)0,(0:1)0,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,9,7,10,8,11,9,10^*8,9,7,10,8,11,9,10*(mountain)&0,0,0&;
8,11:I12,16,4,0,0,0,4,3,0,6,5,2$(0:0)6,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)0,(3:3)9$$(0:0)5,(0:1)5,(0:2)5,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)1,(3:3)9$$(0:0)1,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)9,(1:3)9,(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,10,7,11,8,12,9,11^*8,10,7,11,8,12,9,11*(mountain)&0,0,0&;
8,12:I13,0,18,1,0,0,0,0,1,5,5,1$(0:0)7,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)2,(3:1)9,(3:2)10,(3:3)9$$(0:0)1,(0:1)1,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)9,(3:2)9,(3:3)$|0,0,0,0,0,10|^8,11,8,13,9,12^*8,11,8,13,9,12*(plain)&0,0,0&;
8,13:H14,9,0,0,0,0,0,0,2,6,5,1$(0:0)7,(0:1)7,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)8,(3:0)9,(3:1)9,(3:2)8,(3:3)10$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)9,(1:1)9,(1:2)9,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,12,9,13^*8,12,9,13*(hill)&0,0,0&;
9,0:;
9,1:;
9,2:I3,18,0,0,0,0,0,2,1,0,8,0$(0:0)7,(0:1)6,(0:2)6,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)0,(3:3)0$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,3^*9,3*(river)&0,0,0&;
9,3:I4,17,3,0,0,0,2,3,0,6,5,0$(0:0)5,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)9,(3:3)1$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)8,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,2,8,3,10,3^*9,2,8,3,10,3*(plain)&0,0,0&;
9,4:;
9,5:J6,16,3,1,0,0,3,3,0,7,5,1$(0:0)6,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)9,(3:3)1$$(0:0)5,(0:1)5,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)2,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)9,(1:2)9,(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^8,5,9,6^*8,5,9,6*(plain)&0,0,0&;
9,6:J7,9,0,0,0,0,0,0,2,5,5,1$(0:0)7,(0:1)7,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)8,(3:0)10,(3:1)8,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,5,8,6,9,7,10,6^*9,5,8,6,9,7,10,6*(plain)&0,0,0&;
9,7:I8,15,0,0,0,0,0,2,1,0,8,0$(0:0)6,(0:1)7,(0:2)6,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)9,(3:3)9$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,6,8,7,9,8,10,7^*9,6,8,7,9,8,10,7*(snowland)&0,0,0&;
9,8:J9,19,0,0,0,0,1,4,0,6,6,1$(0:0)6,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)10,(3:3)8$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)8,(3:3)9$$(0:0)8,(0:1)8,(0:2)9,(0:3)9,(1:0)9,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,7,8,8,9,9,10,8^*9,7,8,8,9,9,10,8*(mountain)&0,0,0&;
9,9:J10,18,0,0,0,0,5,3,0,6,5,0$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)8,(3:3)0$$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)8,(3:2)8,(3:3)8$$(0:0)8,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,8,8,9,9,10,10,9^*9,8,8,9,9,10,10,9*(plain)&0,0,0&;
9,10:J11,19,0,0,0,0,2,3,0,3,5,2$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)8,(3:2)8,(3:3)0$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)8,(3:0)9,(3:1)10,(3:2)10,(3:3)9$$(0:0)9,(0:1)9,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^9,9,8,10,9,11,10,10^*9,9,8,10,9,11,10,10*(river)&0,0,0&;
